customerID;gender;SeniorCitizen;Partner;Dependents;Age;tenure;Busines Loan;MultipleBusinessLoans;CreditLine;Online Banking;Mortgage;Stocks;Forex;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn within a month;Satisfactory onboarding form
1966;Male;0;No;No;19;24;Yes;No;B;Yes;No;No;No;A;Yes;Bank transfer (automatic);49.55;1210.4;Yes;2
1967;Male;1;No;No;69;24;Yes;Yes;B;No;No;No;No;A;No;Credit card (automatic);54.8;1291.3;No;4
1968;Male;0;No;No;31;69;Yes;Yes;B;Yes;Yes;No;Yes;B;Yes;Credit card (automatic);78.6;5356.45;Yes;4
1969;Female;0;No;No;34;53;Yes;No;A;No;No;Yes;Yes;B;Yes;Mailed check;100.3;5200.8;No;1
1970;Female;0;No;No;53;60;No;;B;Yes;No;Yes;Yes;C;No;Electronic check;53.6;3237.05;No;5
1971;Female;0;Yes;No;18;7;Yes;No;A;No;No;Yes;No;A;Yes;Electronic check;81.1;576.65;Yes;3
1972;Female;0;No;No;22;20;Yes;No;No;;No;No online banking;No online banking;B;Yes;Credit card (automatic);19.35;433.75;No;2
1973;Female;0;Yes;Yes;44;23;Yes;Yes;A;No;No;No;Yes;A;No;Electronic check;85.6;1868.4;No;1
1974;Male;0;Yes;Yes;44;72;Yes;No;B;Yes;Yes;Yes;Yes;C;Yes;Electronic check;80.8;5728.55;No;4
1975;Male;0;Yes;No;38;11;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;74.95;825.7;Yes;4
1976;Male;0;No;No;33;21;Yes;No;No;;No;No online banking;No online banking;C;No;Mailed check;19.6;390.4;No;1
1977;Male;1;No;No;69;1;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Electronic check;93.55;93.55;Yes;4
1978;Male;1;No;No;74;31;Yes;Yes;A;No;No;Yes;No;A;Yes;Electronic check;90.7;2845.15;No;1
1979;Female;0;No;No;29;57;Yes;No;B;No;Yes;Yes;No;C;No;Mailed check;69.75;3894.4;No;5
1980;Female;0;Yes;Yes;38;45;Yes;No;No;;No;No online banking;No online banking;C;Yes;Bank transfer (automatic);20;886.4;No;3
1981;Male;0;No;No;52;10;Yes;Yes;A;No;No;No;Yes;A;Yes;Electronic check;95.25;1021.55;No;3
1982;Female;0;Yes;No;40;58;Yes;Yes;A;No;Yes;Yes;Yes;A;Yes;Credit card (automatic);102.1;5885.4;Yes;3
1983;Male;0;No;Yes;23;14;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;19.95;268.4;No;2
1984;Male;0;Yes;No;38;27;Yes;Yes;B;Yes;Yes;Yes;Yes;B;No;Mailed check;80.85;2204.35;No;3
1985;Female;0;Yes;Yes;58;14;Yes;Yes;A;No;No;No;Yes;A;Yes;Bank transfer (automatic);90.9;1259;Yes;3
1986;Female;0;Yes;Yes;38;12;No;;B;No;No;No;No;A;No;Mailed check;29.2;309.1;Yes;1
1987;Female;0;Yes;Yes;19;69;Yes;Yes;A;No;Yes;No;Yes;C;Yes;Bank transfer (automatic);93.3;6398.05;No;5
1988;Female;0;Yes;Yes;49;25;Yes;No;A;No;No;Yes;No;A;Yes;Bank transfer (automatic);89.15;2257.75;Yes;2
1989;Male;1;Yes;No;62;58;Yes;Yes;A;Yes;No;Yes;Yes;B;Yes;Electronic check;108.85;6287.25;Yes;4
1990;Female;0;Yes;Yes;23;35;No;;B;Yes;Yes;Yes;No;C;Yes;Credit card (automatic);46.35;1662.05;No;3
1991;Female;1;No;No;66;16;Yes;Yes;A;No;No;Yes;No;A;Yes;Electronic check;84.75;1350.15;Yes;1
1992;Male;0;Yes;Yes;43;45;Yes;Yes;B;No;No;Yes;Yes;B;No;Credit card (automatic);78.75;3600.65;No;2
1993;Female;0;No;No;58;17;Yes;No;A;No;No;Yes;No;A;Yes;Electronic check;83.55;1329.15;No;5
1994;Female;0;Yes;Yes;26;1;Yes;No;B;No;No;No;No;A;Yes;Electronic check;45.7;45.7;Yes;3
1995;Male;0;No;No;28;22;Yes;No;No;;No;No online banking;No online banking;B;No;Mailed check;19.6;422.5;No;1
1996;Female;1;No;No;68;1;Yes;No;A;No;No;No;No;A;Yes;Electronic check;69.95;69.95;Yes;1
1997;Male;0;Yes;Yes;49;67;Yes;No;B;Yes;Yes;No;Yes;C;No;Mailed check;67.85;4627.65;No;4
1998;Female;0;Yes;Yes;47;67;Yes;Yes;A;No;Yes;Yes;Yes;C;Yes;Bank transfer (automatic);105.65;6717.9;No;5
1999;Female;0;Yes;No;28;2;No;;B;No;No;Yes;Yes;A;No;Electronic check;44.6;97.1;Yes;5
2000;Male;0;No;No;26;23;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;74.95;1710.45;Yes;4
2001;Female;1;No;No;87;9;Yes;No;A;No;No;No;No;A;No;Credit card (automatic);75.5;637.4;No;4
2002;Female;0;No;No;26;5;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;20.15;117.95;No;5
2003;Male;0;No;No;35;54;No;;B;Yes;Yes;Yes;No;C;No;Credit card (automatic);45.2;2460.55;No;4
2004;Female;0;No;No;25;57;Yes;No;A;No;No;Yes;Yes;C;Yes;Electronic check;95.25;5464.65;Yes;2
2005;Male;0;No;No;46;24;Yes;Yes;A;No;No;Yes;No;A;Yes;Mailed check;89.85;2165.05;Yes;5
2006;Female;0;Yes;Yes;52;49;Yes;Yes;A;No;No;Yes;Yes;B;No;Mailed check;100.45;4941.8;Yes;4
2007;Male;0;No;No;20;5;Yes;Yes;B;No;No;No;No;A;No;Electronic check;47.15;223.15;Yes;1
2008;Male;0;No;No;31;2;Yes;No;A;No;No;No;Yes;A;Yes;Electronic check;80.2;181.1;Yes;5
2009;Female;0;No;Yes;27;4;Yes;Yes;A;No;Yes;No;No;A;Yes;Mailed check;87.1;341.45;Yes;5
2010;Male;0;Yes;Yes;48;70;Yes;Yes;B;Yes;Yes;Yes;No;C;Yes;Bank transfer (automatic);79.25;5731.85;No;2
2011;Male;0;No;No;21;5;Yes;Yes;A;No;No;No;No;A;Yes;Bank transfer (automatic);75.9;357.75;Yes;1
2012;Male;0;Yes;Yes;54;53;Yes;Yes;B;Yes;Yes;Yes;Yes;A;No;Electronic check;85.7;4616.1;No;1
2013;Female;0;Yes;No;44;47;Yes;Yes;A;Yes;No;Yes;No;A;Yes;Electronic check;98.75;4533.7;Yes;4
2014;Female;0;No;Yes;29;31;Yes;No;No;;No;No online banking;No online banking;B;No;Credit card (automatic);20.1;589.25;No;3
2015;Male;0;Yes;Yes;58;13;Yes;No;B;No;Yes;No;No;A;No;Bank transfer (automatic);61.8;750.1;No;3
2016;Female;0;Yes;Yes;18;28;Yes;Yes;B;No;No;No;No;A;No;Mailed check;49.9;1410.25;No;5
2017;Female;0;No;No;52;10;Yes;Yes;A;No;No;No;Yes;A;No;Electronic check;86.45;830.85;Yes;1
2018;Male;0;Yes;No;23;38;Yes;No;No;;No;No online banking;No online banking;C;No;Bank transfer (automatic);20.4;743.5;No;3
2019;Female;0;No;No;33;1;Yes;No;B;No;No;No;No;A;Yes;Mailed check;45.3;45.3;Yes;4
2020;Male;0;Yes;No;42;67;Yes;Yes;A;No;No;Yes;Yes;B;No;Electronic check;104.1;7040.85;Yes;3
2021;Male;0;Yes;No;24;52;Yes;No;B;Yes;No;Yes;Yes;B;Yes;Mailed check;75.4;3865.45;No;5
2022;Male;0;Yes;Yes;54;62;Yes;No;A;Yes;Yes;Yes;Yes;C;No;Mailed check;108.15;6825.65;No;1
2023;Female;0;No;No;30;16;Yes;No;A;No;No;No;Yes;A;Yes;Electronic check;86.25;1340.1;No;3
2024;Female;1;Yes;No;86;5;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;81;371.65;Yes;5
2025;Male;0;No;No;28;12;Yes;No;A;No;No;Yes;Yes;B;No;Electronic check;95.7;1184;No;1
2026;Female;0;Yes;Yes;42;72;Yes;Yes;A;Yes;Yes;Yes;Yes;C;Yes;Bank transfer (automatic);116.85;8477.7;No;4
2027;Male;1;No;No;81;71;Yes;Yes;A;No;Yes;Yes;Yes;B;No;Bank transfer (automatic);105.75;7382.85;No;1
2028;Female;0;Yes;No;27;24;Yes;No;No;;No;No online banking;No online banking;B;No;Mailed check;20.15;456.85;No;4
2029;Female;0;No;No;54;15;Yes;No;No;;No;No online banking;No online banking;C;No;Mailed check;19.6;331.6;No;4
2030;Male;0;Yes;No;53;67;Yes;No;A;Yes;No;No;Yes;B;Yes;Credit card (automatic);90.6;6056.15;Yes;5
2031;Male;0;No;Yes;56;2;Yes;Yes;B;Yes;No;No;No;A;No;Bank transfer (automatic);60.95;134.6;No;3
2032;Female;0;Yes;Yes;38;5;No;;B;No;No;No;No;A;No;Mailed check;25.05;125.5;No;5
2033;Female;0;Yes;No;59;15;Yes;No;A;No;No;Yes;Yes;A;No;Electronic check;88.15;1390.6;Yes;3
2034;Male;0;No;No;32;1;Yes;No;No;;No;No online banking;No online banking;A;Yes;Mailed check;20.2;20.2;Yes;5
2035;Male;0;Yes;Yes;44;41;Yes;No;B;Yes;No;No;No;B;Yes;Bank transfer (automatic);60.3;2511.3;No;4
2036;Female;0;No;Yes;48;43;Yes;No;B;Yes;No;No;Yes;A;Yes;Electronic check;63.95;2737.05;No;4
2037;Male;1;Yes;No;90;1;Yes;Yes;A;No;No;No;No;A;No;Electronic check;74.3;74.3;No;5
2038;Female;1;No;No;98;1;Yes;No;A;No;No;No;No;A;Yes;Mailed check;70.6;70.6;No;3
2039;Female;0;Yes;Yes;46;26;Yes;No;A;No;No;Yes;Yes;A;Yes;Electronic check;90.8;2361.8;Yes;2
2040;Male;0;No;No;27;22;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;79.35;1730.35;Yes;5
2041;Male;0;Yes;No;44;71;Yes;Yes;B;Yes;Yes;Yes;Yes;C;No;Bank transfer (automatic);90.55;6404;No;1
2042;Male;0;No;No;28;7;Yes;No;No;;No;No online banking;No online banking;C;No;Mailed check;19.45;165.35;No;1
2043;Female;1;No;No;95;28;Yes;Yes;B;No;Yes;No;No;A;No;Bank transfer (automatic);64.45;1867.6;No;2
2044;Male;1;No;No;93;16;Yes;No;A;No;No;No;No;A;No;Electronic check;69.65;1043.3;No;1
2045;Male;0;No;No;22;7;Yes;No;No;;No;No online banking;No online banking;B;No;Mailed check;19.5;128.6;No;3
2046;Female;0;No;No;41;69;Yes;Yes;A;No;Yes;Yes;Yes;C;Yes;Bank transfer (automatic);110.5;7455.45;No;1
2047;Female;0;No;Yes;41;1;No;;B;No;No;No;No;A;No;Mailed check;24.7;24.7;No;2
2048;Male;0;No;No;39;3;Yes;No;B;Yes;No;Yes;Yes;A;Yes;Electronic check;77.4;206.15;No;1
2049;Male;1;No;No;74;21;Yes;No;A;No;No;Yes;Yes;A;Yes;Bank transfer (automatic);96.8;2030.3;Yes;5
2050;Female;0;Yes;No;34;69;Yes;Yes;A;No;No;No;No;A;Yes;Bank transfer (automatic);85.4;5869.4;No;5
2051;Female;0;Yes;No;34;71;No;;B;Yes;Yes;No;No;C;Yes;Bank transfer (automatic);47.6;3377.8;No;4
2052;Female;0;Yes;Yes;27;69;Yes;No;No;;No;No online banking;No online banking;C;No;Mailed check;19.4;1346.2;No;5
2053;Female;0;No;No;31;48;Yes;Yes;A;No;Yes;Yes;Yes;A;Yes;Electronic check;103.85;4946.05;No;3
2054;Male;0;Yes;No;59;47;Yes;Yes;A;No;No;No;No;A;Yes;Bank transfer (automatic);83.35;4065;Yes;5
2055;Female;0;No;No;59;2;Yes;Yes;B;No;No;No;No;A;Yes;Electronic check;49.4;106.55;Yes;1
2056;Male;0;No;No;50;45;Yes;Yes;A;Yes;Yes;Yes;Yes;A;Yes;Credit card (automatic);108.45;4964.7;No;5
2057;Male;0;No;No;39;51;Yes;Yes;A;No;No;No;No;A;No;Bank transfer (automatic);81;4085.75;No;2
2058;Female;0;Yes;No;37;22;Yes;Yes;B;Yes;Yes;Yes;Yes;A;Yes;Electronic check;79.2;1742.75;Yes;2
2059;Male;0;No;No;36;72;Yes;Yes;B;Yes;Yes;Yes;Yes;C;No;Bank transfer (automatic);86.65;6224.8;No;2
2060;Male;0;Yes;Yes;40;37;Yes;Yes;A;No;No;Yes;No;A;Yes;Electronic check;92.95;3415.25;No;4
2061;Male;0;Yes;Yes;51;71;Yes;Yes;B;Yes;Yes;Yes;Yes;C;No;Electronic check;90.35;6325.25;No;2
2062;Male;0;Yes;Yes;49;7;Yes;No;B;No;No;No;No;A;No;Electronic check;48.7;340.25;Yes;3
2063;Female;0;No;No;32;66;Yes;Yes;No;;No;No online banking;No online banking;C;Yes;Credit card (automatic);25.15;1683.6;No;2
2064;Male;0;Yes;Yes;27;51;Yes;No;B;Yes;Yes;Yes;Yes;B;Yes;Bank transfer (automatic);76.4;3966.3;No;4
2065;Female;0;Yes;Yes;35;30;Yes;No;No;;No;No online banking;No online banking;B;No;Bank transfer (automatic);19.55;608.5;No;5
2066;Female;0;No;No;23;34;Yes;Yes;A;No;No;Yes;No;A;No;Electronic check;85.35;2896.6;No;3
2067;Male;0;Yes;Yes;23;64;Yes;Yes;No;;No;No online banking;No online banking;C;Yes;Mailed check;24.8;1514.85;No;2
2068;Male;1;Yes;No;62;65;Yes;Yes;A;No;No;Yes;Yes;B;Yes;Bank transfer (automatic);103.15;6792.45;No;1
2069;Male;0;No;No;47;47;Yes;Yes;A;Yes;Yes;Yes;No;A;No;Mailed check;100.75;4669.2;No;5
2070;Female;0;No;No;46;1;Yes;No;A;Yes;No;Yes;Yes;A;Yes;Electronic check;95.6;95.6;Yes;3
2071;Female;0;No;No;40;49;Yes;Yes;B;Yes;No;No;No;A;Yes;Credit card (automatic);59.75;2934.3;Yes;4
2072;Female;0;Yes;Yes;55;67;Yes;Yes;A;No;Yes;Yes;No;C;No;Credit card (automatic);94.1;6302.8;No;1
2073;Male;0;No;Yes;45;39;Yes;No;No;;No;No online banking;No online banking;B;No;Bank transfer (automatic);19.35;779.2;No;4
2074;Male;0;No;No;56;14;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;19.9;283.75;No;1
2075;Female;1;No;No;94;43;Yes;No;A;Yes;Yes;Yes;Yes;A;Yes;Credit card (automatic);108.15;4600.7;Yes;1
2076;Male;1;No;No;96;56;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Electronic check;101.05;5594;No;4
2077;Female;0;No;No;36;14;Yes;No;B;No;Yes;No;Yes;B;No;Credit card (automatic);59.1;772.85;No;1
2078;Female;0;No;No;43;1;Yes;No;A;No;No;No;No;A;No;Electronic check;71.35;71.35;Yes;2
2079;Male;0;Yes;Yes;30;16;Yes;No;B;Yes;No;No;No;B;Yes;Mailed check;55.85;857.8;No;1
2080;Male;0;Yes;Yes;55;70;Yes;Yes;A;Yes;No;Yes;Yes;A;Yes;Electronic check;106.05;7554.05;No;1
2081;Male;1;Yes;No;87;72;Yes;Yes;B;Yes;No;Yes;Yes;C;Yes;Credit card (automatic);84.1;5981.65;No;2
2082;Female;0;Yes;Yes;24;23;Yes;No;A;No;No;No;No;A;Yes;Credit card (automatic);75.3;1702.9;No;1
2083;Male;0;No;Yes;59;21;Yes;Yes;No;;No;No online banking;No online banking;A;No;Mailed check;24.7;467.15;No;1
2084;Female;0;No;No;54;1;Yes;No;No;;No;No online banking;No online banking;A;Yes;Mailed check;20.15;20.15;Yes;3
2085;Male;0;No;Yes;29;1;Yes;No;A;No;No;No;No;A;No;Bank transfer (automatic);69.75;69.75;Yes;5
2086;Female;1;Yes;No;75;32;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Electronic check;93.2;2931;Yes;3
2087;Male;0;Yes;Yes;44;17;Yes;No;A;No;No;Yes;No;A;No;Electronic check;80.85;1400.85;Yes;2
2088;Female;0;No;No;31;4;No;;B;Yes;No;No;No;A;Yes;Electronic check;33.65;137.85;Yes;5
2089;Female;0;No;No;34;36;Yes;Yes;B;No;No;No;No;B;No;Electronic check;55.8;1941.5;No;2
2090;Female;0;No;No;42;50;No;;B;No;Yes;No;No;C;No;Credit card (automatic);39.7;1932.75;No;2
2091;Female;0;Yes;Yes;19;48;No;;B;No;Yes;No;No;A;Yes;Credit card (automatic);29.5;1423.05;No;1
2092;Female;0;No;Yes;46;50;Yes;No;No;;No;No online banking;No online banking;C;No;Credit card (automatic);20.15;970.85;No;2
2093;Male;0;Yes;No;32;72;Yes;Yes;B;Yes;Yes;No;Yes;C;No;Credit card (automatic);79.55;5810.9;No;1
2094;Male;0;No;Yes;30;10;Yes;Yes;No;;No;No online banking;No online banking;A;No;Credit card (automatic);24.8;223.9;No;3
2095;Female;0;No;No;32;18;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;19.65;391.7;No;4
2096;Male;0;No;No;26;1;Yes;No;A;No;No;Yes;No;A;Yes;Electronic check;79.95;79.95;Yes;1
2097;Female;0;No;No;45;1;Yes;No;No;;No;No online banking;No online banking;A;No;Electronic check;19.3;19.3;Yes;5
2098;Male;0;No;No;51;9;Yes;No;A;No;No;Yes;Yes;A;Yes;Electronic check;94.05;811.65;No;1
2099;Male;0;No;No;51;2;Yes;Yes;A;Yes;No;No;Yes;A;No;Mailed check;90.75;174.75;No;4
2100;Female;0;Yes;No;39;40;Yes;Yes;A;No;Yes;No;No;A;Yes;Credit card (automatic);78.85;3126.85;No;4
2101;Male;0;Yes;No;25;69;Yes;Yes;A;No;No;Yes;Yes;B;No;Bank transfer (automatic);99.5;6841.45;No;2
2102;Female;0;Yes;No;33;37;Yes;Yes;A;Yes;Yes;No;Yes;B;Yes;Electronic check;99.2;3754.6;Yes;1
2103;Male;0;No;Yes;43;18;Yes;Yes;A;No;No;No;No;A;Yes;Credit card (automatic);80.55;1406.65;No;1
2104;Male;1;Yes;No;79;11;Yes;No;A;No;No;No;No;A;Yes;Electronic check;70.2;834.7;No;3
2105;Female;0;Yes;No;23;8;Yes;Yes;A;No;No;No;Yes;A;Yes;Credit card (automatic);85.2;627.4;Yes;5
2106;Female;0;No;No;32;3;Yes;Yes;A;No;No;No;No;A;No;Electronic check;75.25;242;Yes;3
2107;Male;0;Yes;Yes;47;55;Yes;No;B;Yes;No;No;Yes;B;No;Credit card (automatic);59.45;3157;No;5
2108;Male;0;Yes;No;30;33;Yes;Yes;A;No;No;No;Yes;A;Yes;Electronic check;93.35;3092;No;5
2109;Female;0;No;No;24;46;Yes;No;B;No;No;No;No;A;No;Bank transfer (automatic);44.95;2168.9;No;3
2110;Male;0;No;No;31;34;Yes;Yes;No;;No;No online banking;No online banking;C;No;Bank transfer (automatic);26.1;980.35;No;2
2111;Female;0;No;No;26;3;Yes;No;No;;No;No online banking;No online banking;A;No;Electronic check;20.2;65.95;No;2
2112;Male;0;Yes;Yes;39;30;Yes;No;No;;No;No online banking;No online banking;C;No;Mailed check;21.25;711.9;No;5
2113;Female;0;No;No;54;33;Yes;Yes;B;Yes;Yes;No;No;B;No;Electronic check;59.4;1952.8;No;5
2114;Male;0;Yes;Yes;35;45;Yes;Yes;A;No;No;No;Yes;B;Yes;Credit card (automatic);95;4368.85;No;3
2115;Male;0;No;No;27;40;Yes;No;B;Yes;Yes;No;No;A;Yes;Mailed check;61.9;2647.1;No;5
2116;Female;0;No;No;41;71;Yes;Yes;A;Yes;Yes;Yes;Yes;C;Yes;Electronic check;118.65;8477.6;No;5
2117;Male;0;No;No;46;1;Yes;Yes;B;No;No;No;No;A;No;Electronic check;54.35;54.35;Yes;5
2118;Female;0;Yes;Yes;49;72;No;;B;Yes;Yes;Yes;Yes;C;No;Bank transfer (automatic);64.45;4528;No;5
2119;Female;0;Yes;Yes;31;22;Yes;No;A;No;No;No;Yes;A;Yes;Electronic check;80.15;1790.65;No;4
2120;Male;0;Yes;Yes;33;46;Yes;No;No;;No;No online banking;No online banking;B;Yes;Bank transfer (automatic);20.2;845.6;No;2
2121;Female;0;Yes;Yes;23;55;Yes;No;No;;No;No online banking;No online banking;C;No;Mailed check;21;1210.3;No;3
2122;Male;0;No;No;58;1;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;20.45;20.45;No;1
2123;Female;0;No;No;50;12;Yes;Yes;B;No;Yes;Yes;Yes;B;Yes;Mailed check;75.85;854.45;No;4
2124;Male;0;No;No;36;31;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;80.45;2429.1;No;5
2125;Male;0;Yes;No;24;5;No;;B;No;No;No;No;A;Yes;Electronic check;24.95;100.4;Yes;4
2126;Female;0;Yes;Yes;52;67;Yes;Yes;B;Yes;No;Yes;Yes;C;Yes;Electronic check;75.5;5229.45;No;4
2127;Male;0;No;No;39;1;Yes;No;B;No;No;No;No;A;No;Mailed check;44.45;44.45;No;5
2128;Male;0;Yes;No;24;40;No;;B;Yes;No;No;No;B;Yes;Electronic check;42.35;1716.45;Yes;4
2129;Male;0;Yes;Yes;32;41;Yes;Yes;B;Yes;No;Yes;No;A;Yes;Credit card (automatic);74.55;3023.55;No;3
2130;Male;0;No;No;59;1;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;75.3;75.3;Yes;2
2131;Male;0;No;No;56;51;Yes;Yes;A;Yes;No;Yes;No;B;Yes;Electronic check;94.8;4837.6;Yes;3
2132;Male;0;Yes;Yes;59;42;No;;B;Yes;Yes;Yes;No;C;No;Credit card (automatic);48.15;2032.3;No;5
2133;Male;0;Yes;Yes;46;23;Yes;No;No;;No;No online banking;No online banking;B;No;Mailed check;19.65;436.9;No;4
2134;Female;1;No;No;82;1;Yes;No;A;No;No;No;No;A;Yes;Electronic check;70.55;70.55;Yes;2
2135;Female;0;No;No;43;1;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;20.15;20.15;No;5
2136;Female;0;No;No;55;56;Yes;Yes;A;Yes;No;Yes;Yes;A;Yes;Credit card (automatic);106.6;5893.95;No;2
2137;Male;0;No;Yes;43;15;Yes;Yes;A;No;No;Yes;No;A;Yes;Electronic check;91;1430.05;No;5
2138;Male;0;Yes;Yes;45;12;Yes;Yes;No;;No;No online banking;No online banking;C;Yes;Bank transfer (automatic);25.4;313;No;4
2139;Female;0;Yes;Yes;38;54;Yes;No;B;Yes;Yes;No;Yes;C;No;Bank transfer (automatic);69.95;3871.85;No;1
2140;Female;0;No;No;29;7;Yes;No;B;No;No;Yes;Yes;A;Yes;Electronic check;66.85;458.1;No;3
2141;Female;0;Yes;Yes;39;33;Yes;Yes;A;No;No;No;Yes;A;No;Credit card (automatic);86.15;2745.7;Yes;2
2142;Male;0;Yes;Yes;49;16;Yes;No;No;;No;No online banking;No online banking;A;No;Electronic check;20.15;341.35;No;2
2143;Female;0;No;Yes;34;21;Yes;No;B;Yes;No;No;Yes;B;No;Mailed check;64.85;1336.8;No;5
2144;Male;1;Yes;No;60;30;Yes;Yes;B;No;No;Yes;Yes;C;No;Electronic check;74.85;2181.75;No;3
2145;Male;0;No;No;27;3;Yes;No;B;No;Yes;No;No;A;Yes;Mailed check;50.5;147.75;No;2
2146;Male;0;No;No;22;11;Yes;No;A;No;No;No;No;A;No;Electronic check;72.9;818.45;No;1
2147;Female;0;No;No;33;62;Yes;Yes;A;Yes;Yes;Yes;Yes;B;Yes;Credit card (automatic);115.05;7133.45;No;5
2148;Male;0;No;No;52;18;Yes;No;No;;No;No online banking;No online banking;A;No;Electronic check;19;348.8;No;3
2149;Male;0;No;Yes;28;6;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;19.55;128.6;No;2
2150;Female;0;No;No;54;46;Yes;Yes;A;No;No;Yes;Yes;B;Yes;Electronic check;101.1;4674.4;No;3
2151;Male;0;No;No;52;21;Yes;Yes;A;No;No;No;Yes;A;Yes;Electronic check;84.1;1737.45;No;1
2152;Male;0;No;No;44;68;Yes;Yes;No;;No;No online banking;No online banking;C;Yes;Bank transfer (automatic);24.15;1498.85;No;2
2153;Female;0;No;No;46;1;Yes;Yes;B;No;No;No;No;A;Yes;Electronic check;50.1;50.1;No;5
2154;Female;0;Yes;No;27;25;Yes;No;A;No;No;No;No;A;Yes;Electronic check;74.6;1797.75;No;5
2155;Female;0;No;Yes;49;24;Yes;No;No;;No;No online banking;No online banking;C;No;Mailed check;19.75;498.1;No;2
2156;Female;0;Yes;No;26;30;Yes;Yes;A;No;No;No;Yes;A;Yes;Electronic check;85;2624.25;Yes;4
2157;Female;0;No;No;22;2;Yes;No;A;No;No;No;Yes;A;No;Electronic check;80.55;184.1;Yes;2
2158;Male;0;Yes;No;57;51;Yes;Yes;A;No;No;Yes;Yes;B;Yes;Bank transfer (automatic);106.8;5498.8;No;1
2159;Female;0;Yes;Yes;41;57;Yes;Yes;B;Yes;Yes;Yes;Yes;C;Yes;Electronic check;84.5;4845.4;No;4
2160;Female;0;No;No;59;15;Yes;Yes;No;;No;No online banking;No online banking;C;No;Bank transfer (automatic);25.05;369.1;No;5
2161;Female;0;Yes;Yes;34;72;Yes;No;B;Yes;Yes;Yes;Yes;C;Yes;Bank transfer (automatic);83.7;6096.9;No;5
2162;Female;0;No;No;51;2;Yes;No;A;No;No;No;No;A;Yes;Electronic check;75.8;160.75;Yes;5
2163;Male;0;Yes;No;57;28;Yes;Yes;A;No;No;Yes;No;A;No;Credit card (automatic);96.6;2684.35;No;1
2164;Male;1;Yes;No;97;29;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Electronic check;98.5;3004.15;Yes;2
2165;Male;0;Yes;Yes;36;70;Yes;No;A;Yes;Yes;Yes;No;C;Yes;Credit card (automatic);101.1;6994.8;No;3
2166;Female;0;No;No;28;13;Yes;No;No;;No;No online banking;No online banking;B;No;Mailed check;20.2;273.25;No;2
2167;Female;1;Yes;No;79;59;Yes;Yes;A;Yes;Yes;No;No;B;Yes;Electronic check;94.05;5483.9;No;4
2168;Male;1;Yes;No;74;13;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Electronic check;95.25;1233.65;Yes;4
2169;Male;1;Yes;No;88;7;Yes;Yes;A;No;No;No;No;A;Yes;Mailed check;74.4;527.9;Yes;5
2170;Female;0;Yes;No;35;62;Yes;No;B;Yes;Yes;Yes;Yes;C;No;Mailed check;81;4985.9;No;5
2171;Female;0;No;No;35;21;Yes;No;B;Yes;Yes;No;No;B;Yes;Electronic check;60.25;1258.35;No;4
2172;Female;0;No;No;49;2;Yes;No;B;No;No;No;Yes;A;No;Electronic check;60.85;111.4;No;1
2173;Female;0;No;No;55;1;Yes;No;B;No;No;No;No;A;No;Credit card (automatic);43.95;43.95;No;3
2174;Male;0;No;No;37;4;Yes;No;A;No;No;No;Yes;A;No;Electronic check;86.05;308.1;No;1
2175;Female;0;No;No;48;19;Yes;No;No;;No;No online banking;No online banking;B;No;Credit card (automatic);20.25;383.65;No;5
2176;Female;0;No;No;52;30;Yes;No;A;No;Yes;Yes;No;A;No;Electronic check;85.15;2555.9;Yes;4
2177;Male;0;Yes;Yes;22;67;Yes;No;No;;No;No online banking;No online banking;C;Yes;Credit card (automatic);19.4;1284.2;No;3
2178;Male;1;Yes;No;72;72;Yes;Yes;A;Yes;No;No;Yes;C;Yes;Credit card (automatic);102.65;7550.3;No;1
2179;Male;0;Yes;No;56;53;Yes;No;No;;No;No online banking;No online banking;C;No;Credit card (automatic);19.9;1110.05;No;1
2180;Female;0;No;No;57;5;Yes;No;No;;No;No online banking;No online banking;B;No;Electronic check;19.55;99.6;No;2
2181;Male;1;Yes;No;74;71;Yes;No;A;No;Yes;No;Yes;C;Yes;Credit card (automatic);95.5;6707.15;No;1
2182;Female;0;Yes;Yes;43;50;Yes;Yes;B;No;Yes;Yes;Yes;B;Yes;Credit card (automatic);84.15;4164.4;No;4
2183;Male;0;Yes;Yes;36;56;Yes;Yes;A;No;Yes;Yes;Yes;C;Yes;Electronic check;103.2;5873.75;No;5
